Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,46,2010-11-15,2010-11-21,,,,,,,,,,,,,,,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,47,2010-11-22,2010-11-28,,,,,,,,,,,,,,,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,48,2010-11-29,2010-12-05,,,,,,,,,,,,,,,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,49,2010-12-06,2010-12-12,,,,,,,,,,,,,,,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,50,2010-12-13,2010-12-19,,,,,,,,,,,,,,,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,51,2010-12-20,2010-12-26,,,,,,,,,,,,,,,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2010,52,2010-12-27,2011-01-02,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,1,2008-12-29,2009-01-04,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,2,2009-01-05,2009-01-11,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,3,2009-01-12,2009-01-18,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,4,2009-01-19,2009-01-25,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,5,2009-01-26,2009-02-01,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,6,2009-02-02,2009-02-08,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,7,2009-02-09,2009-02-15,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,8,2009-02-16,2009-02-22,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,9,2009-02-23,2009-03-01,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,10,2009-03-02,2009-03-08,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,11,2009-03-09,2009-03-15,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,12,2009-03-16,2009-03-22,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,13,2009-03-23,2009-03-29,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,14,2009-03-30,2009-04-05,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,15,2009-04-06,2009-04-12,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,16,2009-04-13,2009-04-19,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,17,2009-04-20,2009-04-26,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,18,2009-04-27,2009-05-03,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,19,2009-05-04,2009-05-10,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,20,2009-05-11,2009-05-17,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,21,2009-05-18,2009-05-24,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,22,2009-05-25,2009-05-31,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,23,2009-06-01,2009-06-07,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,24,2009-06-08,2009-06-14,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,25,2009-06-15,2009-06-21,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,26,2009-06-22,2009-06-28,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,27,2009-06-29,2009-07-05,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,28,2009-07-06,2009-07-12,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,29,2009-07-13,2009-07-19,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,30,2009-07-20,2009-07-26,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,31,2009-07-27,2009-08-02,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,32,2009-08-03,2009-08-09,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,33,2009-08-10,2009-08-16,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,34,2009-08-17,2009-08-23,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,35,2009-08-24,2009-08-30,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,36,2009-08-31,2009-09-06,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,37,2009-09-07,2009-09-13,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,38,2009-09-14,2009-09-20,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,39,2009-09-21,2009-09-27,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,40,2009-09-28,2009-10-04,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,41,2009-10-05,2009-10-11,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,42,2009-10-12,2009-10-18,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,43,2009-10-19,2009-10-25,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,44,2009-10-26,2009-11-01,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,45,2009-11-02,2009-11-08,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,46,2009-11-09,2009-11-15,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,47,2009-11-16,2009-11-22,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,48,2009-11-23,2009-11-29,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,49,2009-11-30,2009-12-06,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,50,2009-12-07,2009-12-13,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,51,2009-12-14,2009-12-20,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,52,2009-12-21,2009-12-27,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2009,53,2009-12-28,2010-01-03,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,1,2010-01-04,2010-01-10,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,2,2010-01-11,2010-01-17,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,3,2010-01-18,2010-01-24,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,4,2010-01-25,2010-01-31,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,5,2010-02-01,2010-02-07,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,6,2010-02-08,2010-02-14,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,7,2010-02-15,2010-02-21,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,8,2010-02-22,2010-02-28,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,9,2010-03-01,2010-03-07,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,10,2010-03-08,2010-03-14,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,11,2010-03-15,2010-03-21,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,12,2010-03-22,2010-03-28,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,13,2010-03-29,2010-04-04,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,14,2010-04-05,2010-04-11,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,15,2010-04-12,2010-04-18,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,16,2010-04-19,2010-04-25,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,17,2010-04-26,2010-05-02,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,18,2010-05-03,2010-05-09,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,19,2010-05-10,2010-05-16,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,20,2010-05-17,2010-05-23,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,21,2010-05-24,2010-05-30,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,22,2010-05-31,2010-06-06,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,23,2010-06-07,2010-06-13,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,24,2010-06-14,2010-06-20,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,25,2010-06-21,2010-06-27,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,26,2010-06-28,2010-07-04,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,27,2010-07-05,2010-07-11,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,28,2010-07-12,2010-07-18,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,29,2010-07-19,2010-07-25,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,30,2010-07-26,2010-08-01,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,31,2010-08-02,2010-08-08,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,32,2010-08-09,2010-08-15,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,33,2010-08-16,2010-08-22,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,34,2010-08-23,2010-08-29,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,35,2010-08-30,2010-09-05,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,36,2010-09-06,2010-09-12,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,37,2010-09-13,2010-09-19,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,38,2010-09-20,2010-09-26,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,39,2010-09-27,2010-10-03,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,40,2010-10-04,2010-10-10,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,41,2010-10-11,2010-10-17,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,42,2010-10-18,2010-10-24,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,43,2010-10-25,2010-10-31,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,44,2010-11-01,2010-11-07,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,45,2010-11-08,2010-11-14,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,46,2010-11-15,2010-11-21,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,47,2010-11-22,2010-11-28,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,48,2010-11-29,2010-12-05,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,49,2010-12-06,2010-12-12,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,50,2010-12-13,2010-12-19,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,51,2010-12-20,2010-12-26,,,,,,,,,,,,,,,No Report
Democratic People's Republic of Korea,South-East Asia Region of WHO,Eastern Asia,2010,52,2010-12-27,2011-01-02,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,1,2008-12-29,2009-01-04,,76,0,,,,,0,,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,2,2009-01-05,2009-01-11,,57,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,3,2009-01-12,2009-01-18,,53,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,4,2009-01-19,2009-01-25,,69,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,5,2009-01-26,2009-02-01,,64,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,6,2009-02-02,2009-02-08,,74,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,7,2009-02-09,2009-02-15,,62,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,8,2009-02-16,2009-02-22,,68,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,9,2009-02-23,2009-03-01,,51,1,,,,,1,,,0,0,1,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2009,10,2009-03-02,2009-03-08,,67,1,,,,,1,,,0,0,1,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2009,11,2009-03-09,2009-03-15,,37,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,12,2009-03-16,2009-03-22,,13,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,13,2009-03-23,2009-03-29,,14,,,,,,0,0,,0,0,0,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,14,2009-03-30,2009-04-05,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,15,2009-04-06,2009-04-12,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,16,2009-04-13,2009-04-19,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,17,2009-04-20,2009-04-26,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,18,2009-04-27,2009-05-03,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,19,2009-05-04,2009-05-10,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,20,2009-05-11,2009-05-17,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,21,2009-05-18,2009-05-24,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,22,2009-05-25,2009-05-31,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,23,2009-06-01,2009-06-07,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,24,2009-06-08,2009-06-14,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2009,25,2009-06-15,2009-06-21,186,174,2,13,10,0,0,25,0,0,0,0,25,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2009,26,2009-06-22,2009-06-28,189,150,0,9,17,0,0,26,0,0,0,0,26,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2009,27,2009-06-29,2009-07-05,229,181,3,18,14,0,0,35,0,0,0,0,35,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2009,28,2009-07-06,2009-07-12,166,153,3,23,11,0,0,37,0,0,0,0,37,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,29,2009-07-13,2009-07-19,217,204,0,27,17,0,0,44,0,0,0,0,44,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,30,2009-07-20,2009-07-26,240,226,4,45,21,0,0,70,0,0,0,0,70,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,31,2009-07-27,2009-08-02,307,284,2,67,19,0,0,88,0,0,0,0,88,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,32,2009-08-03,2009-08-09,970,784,8,209,71,0,0,288,0,0,0,0,288,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,33,2009-08-10,2009-08-16,2904,2540,41,713,151,0,0,905,0,0,0,0,905,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,34,2009-08-17,2009-08-23,1571,1441,33,292,123,0,0,448,0,0,0,0,448,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,35,2009-08-24,2009-08-30,1127,1048,27,149,68,0,0,244,0,0,0,0,244,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,36,2009-08-31,2009-09-06,854,821,15,113,70,0,0,198,0,0,0,0,198,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,37,2009-09-07,2009-09-13,890,810,18,166,34,0,0,218,0,0,0,0,218,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,38,2009-09-14,2009-09-20,1383,1176,9,279,39,0,0,327,0,0,1,1,328,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,39,2009-09-21,2009-09-27,1336,1227,10,318,18,0,0,346,0,0,0,0,346,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,40,2009-09-28,2009-10-04,1004,944,3,224,14,0,0,241,0,0,1,1,242,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,41,2009-10-05,2009-10-11,1004,992,8,176,19,0,0,203,0,0,0,0,203,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,42,2009-10-12,2009-10-18,783,766,5,146,14,0,0,165,0,0,1,1,166,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,43,2009-10-19,2009-10-25,731,720,5,105,10,0,0,120,0,0,0,0,120,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,44,2009-10-26,2009-11-01,688,672,1,80,4,0,0,85,0,0,0,0,85,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,45,2009-11-02,2009-11-08,685,672,0,85,2,0,0,87,0,0,0,0,87,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,46,2009-11-09,2009-11-15,500,483,1,68,5,0,0,74,0,0,0,0,74,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,47,2009-11-16,2009-11-22,572,536,0,103,0,0,0,103,0,0,0,0,103,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,48,2009-11-23,2009-11-29,495,435,0,122,0,0,0,122,0,0,0,0,122,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,49,2009-11-30,2009-12-06,522,498,0,120,0,0,0,120,0,0,0,0,120,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,50,2009-12-07,2009-12-13,649,638,0,136,0,0,0,136,0,0,0,0,136,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,51,2009-12-14,2009-12-20,607,595,0,146,0,0,0,146,0,0,0,0,146,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,52,2009-12-21,2009-12-27,612,548,0,126,0,0,0,126,0,0,0,0,126,,Regional Outbreak
India,South-East Asia Region of WHO,Southern Asia,2009,53,2009-12-28,2010-01-03,,,,,,,,,,,,,,,No Report
India,South-East Asia Region of WHO,Southern Asia,2010,1,2010-01-04,2010-01-10,624,623,0,118,0,0,0,118,0,0,2,2,120,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,2,2010-01-11,2010-01-17,626,620,2,121,1,0,0,124,0,0,4,4,128,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,3,2010-01-18,2010-01-24,629,622,0,125,0,0,0,125,0,0,9,9,134,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,4,2010-01-25,2010-01-31,551,545,0,104,1,0,0,105,0,0,3,3,108,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,5,2010-02-01,2010-02-07,629,627,0,128,0,0,0,128,0,0,3,3,131,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,6,2010-02-08,2010-02-14,643,638,0,122,0,0,0,122,0,0,5,5,127,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,7,2010-02-15,2010-02-21,606,590,0,106,0,0,0,106,0,0,6,6,112,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,8,2010-02-22,2010-02-28,604,593,0,101,0,0,0,101,0,0,4,4,105,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,9,2010-03-01,2010-03-07,534,533,0,108,0,0,0,108,0,0,2,2,110,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,10,2010-03-08,2010-03-14,402,402,0,90,0,0,0,90,0,1,4,5,95,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,11,2010-03-15,2010-03-21,408,408,0,74,0,0,0,74,0,0,2,2,76,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,12,2010-03-22,2010-03-28,420,419,0,65,0,0,0,65,0,3,4,7,72,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,13,2010-03-29,2010-04-04,352,349,0,60,0,0,0,60,0,2,4,6,66,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,14,2010-04-05,2010-04-11,455,439,0,93,0,0,0,93,0,0,2,2,95,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,15,2010-04-12,2010-04-18,323,306,0,58,0,0,0,58,0,2,0,2,60,,Widespread Outbreak
India,South-East Asia Region of WHO,Southern Asia,2010,16,2010-04-19,2010-04-25,288,265,0,28,0,0,0,28,0,0,7,7,35,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,17,2010-04-26,2010-05-02,220,220,0,32,0,0,0,32,0,0,3,3,35,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,18,2010-05-03,2010-05-09,264,263,0,43,0,0,0,43,0,0,4,4,47,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,19,2010-05-10,2010-05-16,309,264,0,29,0,0,0,29,0,0,10,10,39,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,20,2010-05-17,2010-05-23,205,197,0,22,0,0,0,22,0,0,4,4,26,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,21,2010-05-24,2010-05-30,160,158,0,16,0,0,0,16,0,0,12,12,28,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,22,2010-05-31,2010-06-06,137,132,0,14,0,0,0,14,0,0,24,24,38,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,23,2010-06-07,2010-06-13,180,180,0,14,0,0,0,14,0,0,10,10,24,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,24,2010-06-14,2010-06-20,175,175,0,17,0,0,0,17,0,0,5,5,22,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,25,2010-06-21,2010-06-27,269,269,0,35,0,0,0,35,0,0,10,10,45,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,26,2010-06-28,2010-07-04,375,375,0,54,0,0,0,54,0,0,14,14,68,,Sporadic
India,South-East Asia Region of WHO,Southern Asia,2010,27,2010-07-05,2010-07-11,432,429,0,94,0,0,0,94,0,0,3,3,97,,Widespread Outbreak
